pension_start_age,spend_multiplier,strategy,spending_rule,initial_money,initial_annual_cost,value_type,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
70,0.7500,SpendAwareDPRebalance (R70-aware),3.3300,11210.3761,373.3055,spend50p,376.2463,371.4735,367.6011,364.2788,362.3187,360.1409,356.4873,353.2813,348.3951,343.5171,12.6377,-0.2583,-12.5450,-24.3638,-34.7047,-44.0918,-52.7111,-60.3684,-67.4195,-73.9466,-80.0945,-85.8788,-91.8512,-97.9305,-104.3593,-111.6812,-119.9068,-128.8689,-138.7162,-149.4649,-160.7476,-173.1774,-186.7861,-201.1975,-216.4234
70,0.7500,SpendAwareDPRebalance (R70-aware),3.3300,11210.3761,373.3055,spend75p,378.7920,379.2366,381.2593,383.5840,386.7655,390.8211,395.5651,399.6126,400.5010,402.3291,26.6642,13.3949,0.1763,-12.3708,-23.7847,-34.4025,-43.7884,-52.0660,-59.5515,-66.4664,-72.7876,-78.7817,-84.8203,-90.8732,-97.5052,-104.5990,-112.0282,-119.8661,-127.9403,-137.2939,-146.6229,-156.1575,-167.0968,-177.6203,-189.0831
70,0.7500,SpendAwareDPRebalance (R70-aware),3.6600,10199.6045,373.3055,survival,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
70,0.7500,SpendAwareDPRebalance (R70-aware),3.6600,10199.6045,373.3055,spend25p,373.7128,364.1934,355.6448,346.3677,337.8628,329.3322,320.9544,311.5580,303.0975,294.3246,-2.3037,-14.2931,-26.2258,-36.6676,-46.0220,-54.5883,-61.9095,-68.7798,-75.2070,-81.1390,-87.1158,-93.0242,-98.7666,-105.1105,-112.4609,-120.5343,-130.4492,-140.5607,-152.1578,-165.4524,-180.1699,-196.5997,-215.2145,-235.1507,-256.2297
70,0.7500,SpendAwareDPRebalance (R70-aware),3.6600,10199.6045,373.3055,spend50p,376.2463,371.4735,367.6011,364.2788,362.3187,360.1409,356.4873,353.2813,348.3951,343.5171,12.6377,-0.2583,-12.5450,-24.3638,-34.7047,-44.0918,-52.7111,-60.3684,-67.4195,-73.9466,-80.0945,-85.8788,-91.8512,-97.9305,-104.3593,-111.6812,-119.9068,-128.8689,-138.7162,-149.4649,-160.7476,-173.1774,-186.7861,-201.1975,-216.4234
70,0.7500,SpendAwareDPRebalance (R70-aware),3.6600,10199.6045,373.3055,spend75p,378.7920,379.2366,381.2593,383.5840,386.7655,390.8211,395.5651,399.6126,400.5010,402.3291,26.6642,13.3949,0.1763,-12.3708,-23.7847,-34.4025,-43.7884,-52.0660,-59.5515,-66.4664,-72.7876,-78.7817,-84.8203,-90.8732,-97.5052,-104.5990,-112.0282,-119.8661,-127.9403,-137.2939,-146.6229,-156.1575,-167.0968,-177.6203,-189.0831
70,0.7500,SpendAwareDPRebalance (R70-aware),4.0000,9332.6381,373.3055,survival,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
70,0.7500,SpendAwareDPRebalance (R70-aware),4.0000,9332.6381,373.3055,spend25p,373.7128,364.1934,355.6448,346.3677,337.8628,329.3322,320.9544,311.5580,303.0975,294.3246,-2.3037,-14.2931,-26.2258,-36.6676,-46.0220,-54.5883,-61.9095,-68.7798,-75.2070,-81.1390,-87.1158,-93.0242,-98.7666,-105.1105,-112.4609,-120.5343,-130.4492,-140.5607,-152.1578,-165.4524,-180.1699,-196.5997,-215.2145,-235.1507,-256.2297
70,0.7500,SpendAwareDPRebalance (R70-aware),4.0000,9332.6381,373.3055,spend50p,376.2463,371.4735,367.6011,364.2788,362.3187,360.1409,356.4873,353.2813,348.3951,343.5171,12.6377,-0.2583,-12.5450,-24.3638,-34.7047,-44.0918,-52.7111,-60.3684,-67.4195,-73.9466,-80.0945,-85.8788,-91.8512,-97.9305,-104.3593,-111.6812,-119.9068,-128.8689,-138.7162,-149.4649,-160.7476,-173.1774,-186.7861,-201.1975,-216.4234
70,0.7500,SpendAwareDPRebalance (R70-aware),4.0000,9332.6381,373.3055,spend75p,378.7920,379.2366,381.2593,383.5840,386.7655,390.8211,395.5651,399.6126,400.5010,402.3291,26.6642,13.3949,0.1763,-12.3708,-23.7847,-34.4025,-43.7884,-52.0660,-59.5515,-66.4664,-72.7876,-78.7817,-84.8203,-90.8732,-97.5052,-104.5990,-112.0282,-119.8661,-127.9403,-137.2939,-146.6229,-156.1575,-167.0968,-177.6203,-189.0831
70,0.7500,SpendAwareDPRebalance (R70-aware),4.3300,8621.3747,373.3055,survival,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
70,0.7500,SpendAwareDPRebalance (R70-aware),4.3300,8621.3747,373.3055,spend25p,373.7128,364.1934,355.6448,346.3677,337.8628,329.3322,320.9544,311.5580,303.0975,294.3246,-2.3037,-14.2931,-26.2258,-36.6676,-46.0220,-54.5883,-61.9095,-68.7798,-75.2070,-81.1390,-87.1158,-93.0242,-98.7666,-105.1105,-112.4609,-120.5343,-130.4492,-140.5607,-152.1578,-165.4524,-180.1699,-196.5997,-215.2145,-235.1507,-256.2297
70,0.7500,SpendAwareDPRebalance (R70-aware),4.3300,8621.3747,373.3055,spend50p,376.2463,371.4735,367.6011,364.2788,362.3187,360.1409,356.4873,353.2813,348.3951,343.5171,12.6377,-0.2583,-12.5450,-24.3638,-34.7047,-44.0918,-52.7111,-60.3684,-67.4195,-73.9466,-80.0945,-85.8788,-91.8512,-97.9305,-104.3593,-111.6812,-119.9068,-128.8689,-138.7162,-149.4649,-160.7476,-173.1774,-186.7861,-201.1975,-216.4234
70,0.7500,SpendAwareDPRebalance (R70-aware),4.3300,8621.3747,373.3055,spend75p,378.7920,379.2366,381.2593,383.5840,386.7655,390.8211,395.5651,399.6126,400.5010,402.3291,26.6642,13.3949,0.1763,-12.3708,-23.7847,-34.4025,-43.7884,-52.0660,-59.5515,-66.4664,-72.7876,-78.7817,-84.8203,-90.8732,-97.5052,-104.5990,-112.0282,-119.8661,-127.9403,-137.2939,-146.6229,-156.1575,-167.0968,-177.6203,-189.0831
70,0.7500,SpendAwareDPRebalance (R70-aware),4.6600,8010.8481,373.3055,survival,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
70,0.7500,SpendAwareDPRebalance (R70-aware),4.6600,8010.8481,373.3055,spend25p,373.7128,364.1934,355.6448,346.3677,337.8628,329.3322,320.9544,311.5580,303.0975,294.3246,-2.3037,-14.2931,-26.2258,-36.6676,-46.0220,-54.5883,-61.9095,-68.7798,-75.2070,-81.1390,-87.1158,-93.0242,-98.7666,-105.1105,-112.4609,-120.5343,-130.4492,-140.5607,-152.1578,-165.4524,-180.1699,-196.5997,-215.2145,-235.1507,-256.2297
70,0.7500,SpendAwareDPRebalance (R70-aware),4.6600,8010.8481,373.3055,spend50p,376.2463,371.4735,367.6011,364.2788,362.3187,360.1409,356.4873,353.2813,348.3951,343.5171,12.6377,-0.2583,-12.5450,-24.3638,-34.7047,-44.0918,-52.7111,-60.3684,-67.4195,-73.9466,-80.0945,-85.8788,-91.8512,-97.9305,-104.3593,-111.6812,-119.9068,-128.8689,-138.7162,-149.4649,-160.7476,-173.1774,-186.7861,-201.1975,-216.4234
70,0.7500,SpendAwareDPRebalance (R70-aware),4.6600,8010.8481,373.3055,spend75p,378.7920,379.2366,381.2593,383.5840,386.7655,390.8211,395.5651,399.6126,400.5010,402.3291,26.6642,13.3949,0.1763,-12.3708,-23.7847,-34.4025,-43.7884,-52.0660,-59.5515,-66.4664,-72.7876,-78.7817,-84.8203,-90.8732,-97.5052,-104.5990,-112.0282,-119.8661,-127.9403,-137.2939,-146.6229,-156.1575,-167.0968,-177.6203,-189.0831
70,0.7500,SpendAwareDPRebalance (R70-aware),5.0000,7466.1105,373.3055,survival,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
70,0.7500,SpendAwareDPRebalance (R70-aware),5.0000,7466.1105,373.3055,spend25p,373.7128,364.1934,355.6448,346.3677,337.8628,329.3322,320.9544,311.5580,303.0975,294.3246,-2.3037,-14.2931,-26.2258,-36.6676,-46.0220,-54.5883,-61.9095,-68.7798,-75.2070,-81.1390,-87.1158,-93.0242,-98.7666,-105.1105,-112.4609,-120.5343,-130.4492,-140.5607,-152.1578,-165.4524,-180.1699,-196.5997,-215.2145,-235.1507,-256.2297
70,0.7500,SpendAwareDPRebalance (R70-aware),5.0000,7466.1105,373.3055,spend50p,376.2463,371.4735,367.6011,364.2788,362.3187,360.1409,356.4873,353.2813,348.3951,343.5171,12.6377,-0.2583,-12.5450,-24.3638,-34.7047,-44.0918,-52.7111,-60.3684,-67.4195,-73.9466,-80.0945,-85.8788,-91.8512,-97.9305,-104.3593,-111.6812,-119.9068,-128.8689,-138.7162,-149.4649,-160.7476,-173.1774,-186.7861,-201.1975,-216.4234
70,0.7500,SpendAwareDPRebalance (R70-aware),5.0000,7466.1105,373.3055,spend75p,378.7920,379.2366,381.2593,383.5840,386.7655,390.8211,395.5651,399.6126,400.5010,402.3291,26.6642,13.3949,0.1763,-12.3708,-23.7847,-34.4025,-43.7884,-52.0660,-59.5515,-66.4664,-72.7876,-78.7817,-84.8203,-90.8732,-97.5052,-104.5990,-112.0282,-119.8661,-127.9403,-137.2939,-146.6229,-156.1575,-167.0968,-177.6203,-189.0831
70,0.7500,SpendAwareDPRebalance (R70-aware),5.5000,6787.3731,373.3055,survival,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
70,0.7500,SpendAwareDPRebalance (R70-aware),5.5000,6787.3731,373.3055,spend25p,373.7128,364.1934,355.6448,346.3677,337.8628,329.3322,320.9544,311.5580,303.0975,294.3246,-2.3037,-14.2931,-26.2258,-36.6676,-46.0220,-54.5883,-61.9095,-68.7798,-75.2070,-81.1390,-87.1158,-93.0242,-98.7666,-105.1105,-112.4609,-120.5343,-130.4492,-140.5607,-152.1578,-165.4524,-180.1699,-196.5997,-215.2145,-235.1507,-256.2297
70,0.7500,SpendAwareDPRebalance (R70-aware),5.5000,6787.3731,373.3055,spend50p,376.2463,371.4735,367.6011,364.2788,362.3187,360.1409,356.4873,353.2813,348.3951,343.5171,12.6377,-0.2583,-12.5450,-24.3638,-34.7047,-44.0918,-52.7111,-60.3684,-67.4195,-73.9466,-80.0945,-85.8788,-91.8512,-97.9305,-104.3593,-111.6812,-119.9068,-128.8689,-138.7162,-149.4649,-160.7476,-173.1774,-186.7861,-201.1975,-216.4234
70,0.7500,SpendAwareDPRebalance (R70-aware),5.5000,6787.3731,373.3055,spend75p,378.7920,379.2366,381.2593,383.5840,386.7655,390.8211,395.5651,399.6126,400.5010,402.3291,26.6642,13.3949,0.1763,-12.3708,-23.7847,-34.4025,-43.7884,-52.0660,-59.5515,-66.4664,-72.7876,-78.7817,-84.8203,-90.8732,-97.5052,-104.5990,-112.0282,-119.8661,-127.9403,-137.2939,-146.6229,-156.1575,-167.0968,-177.6203,-189.0831
70,0.7500,SpendAwareDPRebalance (R70-aware),6.0000,6221.7587,373.3055,survival,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.9995,0.9995,0.9995,0.9990,0.9990,0.9990,0.9990,0.9990,0.9990,0.9990,0.9990,0.9990,0.9990,0.9990,0.9990,0.9990,0.9990,0.9990,0.9990,0.9990,0.9990,0.9990,0.9990,0.9990,0.9990,0.9990
70,0.7500,SpendAwareDPRebalance (R70-aware),6.0000,6221.7587,373.3055,spend25p,373.7128,364.1934,355.6448,346.3677,337.8628,329.3322,320.9544,311.5580,303.0975,294.2158,-2.3037,-14.2931,-26.2258,-36.6676,-46.0220,-54.5883,-61.9095,-68.7576,-75.1608,-81.1025,-87.1146,-93.0022,-98.7575,-105.0858,-112.4392,-120.4383,-130.4172,-140.5251,-152.1410,-165.3851,-180.1175,-196.3482,-215.1310,-235.0863,-256.0938
70,0.7500,SpendAwareDPRebalance (R70-aware),6.0000,6221.7587,373.3055,spend50p,376.2463,371.4735,367.6011,364.2788,362.3187,360.1409,356.4873,353.2813,348.3951,343.4653,12.6238,-0.2583,-12.5450,-24.3638,-34.7047,-44.0918,-52.6877,-60.3223,-67.3862,-73.9385,-80.0657,-85.8604,-91.8333,-97.9145,-104.3371,-111.6657,-119.8741,-128.8559,-138.6778,-149.4541,-160.6820,-173.0905,-186.7194,-201.1663,-216.3408
70,0.7500,SpendAwareDPRebalance (R70-aware),6.0000,6221.7587,373.3055,spend75p,378.7920,379.2366,381.2593,383.5840,386.7655,390.8211,395.5651,399.6126,400.5010,402.2302,26.6078,13.3843,0.1468,-12.3708,-23.7683,-34.3486,-43.7451,-52.0507,-59.5477,-66.4552,-72.7785,-78.7407,-84.7899,-90.8482,-97.4533,-104.5755,-112.0001,-119.8446,-127.9059,-137.2683,-146.5884,-156.0878,-167.0612,-177.5376,-189.0473
70,0.7500,SpendAwareDPRebalance (R70-aware),7.0000,5332.9360,373.3055,survival,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.9990,0.9990,0.9985,0.9985,0.9985,0.9985,0.9985,0.9985,0.9985,0.9985,0.9985,0.9985,0.9985,0.9985,0.9985,0.9985,0.9985,0.9985,0.9985,0.9985,0.9985,0.9985,0.9985,0.9985,0.9985
70,0.7500,SpendAwareDPRebalance (R70-aware),7.0000,5332.9360,373.3055,spend25p,373.7128,364.1934,355.6448,346.3677,337.8628,329.3322,320.9544,311.5580,303.0975,294.3246,-2.3037,-14.2931,-26.2258,-36.6676,-46.0220,-54.5883,-61.9095,-68.7798,-75.2070,-81.1390,-87.1158,-93.0242,-98.7666,-105.0923,-112.4488,-120.4710,-130.4259,-140.5448,-152.1410,-165.3851,-180.1175,-196.3482,-215.1310,-235.0863,-256.0938
70,0.7500,SpendAwareDPRebalance (R70-aware),7.0000,5332.9360,373.3055,spend50p,376.2463,371.4735,367.6011,364.2788,362.3187,360.1409,356.4873,353.2813,348.3951,343.5171,12.5955,-0.2583,-12.5450,-24.3638,-34.7047,-44.0918,-52.7111,-60.3684,-67.4195,-73.9466,-80.0945,-85.8788,-91.8433,-97.9204,-104.3514,-111.6657,-119.8741,-128.8559,-138.6778,-149.4354,-160.6700,-173.0696,-186.6662,-201.1552,-216.3080
70,0.7500,SpendAwareDPRebalance (R70-aware),7.0000,5332.9360,373.3055,spend75p,378.7920,379.2366,381.2593,383.5840,386.7655,390.8211,395.5651,399.6126,400.5010,402.3291,26.5548,13.3622,0.1184,-12.3708,-23.7847,-34.4025,-43.7884,-52.0660,-59.5515,-66.4664,-72.7831,-78.7534,-84.8044,-90.8615,-97.4533,-104.5755,-112.0001,-119.8119,-127.8788,-137.2283,-146.5567,-156.0710,-166.9563,-177.5373,-189.0366
70,0.7500,SpendAwareDPRebalance (R70-aware),8.0000,4666.3190,373.3055,survival,1.0000,1.0000,1.0000,1.0000,1.0000,0.9995,0.9985,0.9985,0.9950,0.9900,0.9870,0.9835,0.9835,0.9830,0.9830,0.9830,0.9830,0.9830,0.9830,0.9830,0.9830,0.9830,0.9830,0.9830,0.9830,0.9830,0.9830,0.9830,0.9830,0.9830,0.9830,0.9830,0.9830,0.9830,0.9830
70,0.7500,SpendAwareDPRebalance (R70-aware),8.0000,4666.3190,373.3055,spend25p,373.7128,364.1934,355.6448,346.3677,337.8628,329.1980,320.7096,311.2549,301.8817,291.9161,-2.2722,-14.2628,-26.1517,-36.6554,-45.9988,-54.5425,-61.9019,-68.7448,-75.1473,-81.0844,-87.0482,-92.9167,-98.6859,-104.9704,-112.1510,-120.2778,-129.8953,-139.7306,-151.3579,-164.6151,-179.3124,-195.4207,-214.1387,-233.7241,-253.9656
70,0.7500,SpendAwareDPRebalance (R70-aware),8.0000,4666.3190,373.3055,spend50p,376.2463,371.4735,367.6011,364.2788,362.3187,360.1053,356.4221,353.1545,347.9875,342.1454,11.8961,-0.2423,-12.5112,-24.2785,-34.5942,-44.0249,-52.5690,-60.2559,-67.3041,-73.7816,-79.9261,-85.6688,-91.6136,-97.7251,-104.1388,-111.3814,-119.6276,-128.3879,-138.1759,-148.8324,-159.7393,-172.2228,-185.6899,-200.2602,-215.1008
70,0.7500,SpendAwareDPRebalance (R70-aware),8.0000,4666.3190,373.3055,spend75p,378.7920,379.2366,381.2593,383.5840,386.7655,390.8211,395.4597,399.4722,399.4918,399.7695,26.0450,12.3549,0.0000,-12.2087,-23.5805,-33.9945,-43.3585,-51.9161,-59.3393,-66.1677,-72.4335,-78.3859,-84.4667,-90.5372,-96.9359,-104.1999,-111.5501,-119.4172,-127.3210,-136.6231,-145.7189,-155.1759,-165.4540,-176.4404,-187.4475
70,1.0000,SpendAwareDPRebalance (R70-aware),2.8000,17776.4535,497.7407,survival,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
70,1.0000,SpendAwareDPRebalance (R70-aware),2.8000,17776.4535,497.7407,spend25p,498.2837,485.5912,474.1931,461.8236,450.4837,439.1096,427.9392,415.4106,404.1300,392.4328,92.5861,77.5162,63.5757,50.7470,39.9345,29.8578,21.3964,14.7236,8.3052,2.9386,-2.3196,-7.5284,-12.4936,-17.8107,-22.3611,-28.6593,-34.7830,-41.6669,-49.1370,-57.6569,-66.3036,-76.4680,-87.7056,-98.4375,-110.0526
70,1.0000,SpendAwareDPRebalance (R70-aware),2.8000,17776.4535,497.7407,spend50p,501.6617,495.2981,490.1348,485.7050,483.0915,480.1879,475.3164,471.0418,464.5268,458.0228,125.6102,111.2463,98.4551,85.8087,74.5872,64.5129,56.7043,49.9550,43.5878,38.8390,34.4519,29.4030,25.0200,19.3582,13.4726,6.9286,0.1024,-8.6575,-16.3862,-25.7836,-36.5913,-47.8783,-59.5000,-72.8915,-86.8963
70,1.0000,SpendAwareDPRebalance (R70-aware),2.8000,17776.4535,497.7407,spend75p,505.0560,505.6488,508.3457,511.4454,515.6873,521.0948,527.4202,532.8168,534.0013,536.4388,160.3366,148.1952,135.3947,123.8766,113.1527,105.0811,96.4894,90.1528,84.8543,80.4794,77.9494,74.5314,72.2333,69.4785,66.6253,61.9933,55.9967,48.0809,38.1962,28.1911,16.4907,2.9568,-12.1632,-29.8111,-47.5573
70,1.0000,SpendAwareDPRebalance (R70-aware),3.0000,16591.3566,497.7407,survival,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
70,1.0000,SpendAwareDPRebalance (R70-aware),3.0000,16591.3566,497.7407,spend25p,498.2837,485.5912,474.1931,461.8236,450.4837,439.1096,427.9392,415.4106,404.1300,392.4328,92.5861,77.5162,63.5757,50.7470,39.9345,29.8578,21.3964,14.7236,8.3052,2.9386,-2.3196,-7.5284,-12.4936,-17.8107,-22.3611,-28.6593,-34.7830,-41.6669,-49.1370,-57.6569,-66.3036,-76.4680,-87.7056,-98.4375,-110.0526
70,1.0000,SpendAwareDPRebalance (R70-aware),3.0000,16591.3566,497.7407,spend50p,501.6617,495.2981,490.1348,485.7050,483.0915,480.1879,475.3164,471.0418,464.5268,458.0228,125.6102,111.2463,98.4551,85.8087,74.5872,64.5129,56.7043,49.9550,43.5878,38.8390,34.4519,29.4030,25.0200,19.3582,13.4726,6.9286,0.1024,-8.6575,-16.3862,-25.7836,-36.5913,-47.8783,-59.5000,-72.8915,-86.8963
70,1.0000,SpendAwareDPRebalance (R70-aware),3.0000,16591.3566,497.7407,spend75p,505.0560,505.6488,508.3457,511.4454,515.6873,521.0948,527.4202,532.8168,534.0013,536.4388,160.3366,148.1952,135.3947,123.8766,113.1527,105.0811,96.4894,90.1528,84.8543,80.4794,77.9494,74.5314,72.2333,69.4785,66.6253,61.9933,55.9967,48.0809,38.1962,28.1911,16.4907,2.9568,-12.1632,-29.8111,-47.5573
70,1.0000,SpendAwareDPRebalance (R70-aware),3.3300,14947.1681,497.7407,survival,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
70,1.0000,SpendAwareDPRebalance (R70-aware),3.3300,14947.1681,497.7407,spend25p,498.2837,485.5912,474.1931,461.8236,450.4837,439.1096,427.9392,415.4106,404.1300,392.4328,92.5861,77.5162,63.5757,50.7470,39.9345,29.8578,21.3964,14.7236,8.3052,2.9386,-2.3196,-7.5284,-12.4936,-17.8107,-22.3611,-28.6593,-34.7830,-41.6669,-49.1370,-57.6569,-66.3036,-76.4680,-87.7056,-98.4375,-110.0526
